Permit Number,Legal Name,Also doing business as,Status,Main Location
1004430,A to B Road & Rail Engineering Ltd.,,Current - Practising,"Coquitlam, BC, Canada"
1001170,A&H Engineering LTD,,Current - Practising,"Surrey, BC, Canada"
1003793,A. Wibowo Consulting Structural Engineers,,Current - Practising,"Langley, BC, Canada"
1002354,A.B. Electrical Engineering Inc.,,Current - Practising,"St. Albert, AB, Canada"
1002836,A.D.B. Structural Engineering Inc.,,Current - Practising,"Vancouver, BC, Canada"
1004115,A.E.W Limited Partnership,,Current - Practising,"Lytton, BC, BC, Canada"
1001930,A.H. Lundberg Systems Limited,,Current - Practising,"Vancouver, BC, Canada"
1005087,A.R. Thomson Engineered Solutions Inc.,,Current - Practising,"Surrey, BC, Canada"
1001720,A-1 MACHINE & WELDING (1986) LTD.,,Current - Practising,"Vernon, BC, Canada"
1004745,A3 ENGINEERING LTD,,Current - Practising,"Calgary, AB, Canada"
1004031,AAB Engineering Inc.,,Cancelled – Not Renewed by Registrant,"Beaverbank, NS, Canada"
1003782,AACG LTD.,"BILLMA ENGINEERING CONSULTING GROUP
BILLMA BUILDINGMASTER CONSTRUCTION",Current - Practising,"RICHMOND, BC, Canada"
1000409,AAE Structural Ltd.,,Cancelled – Not Renewed by Registrant,"Duncan, BC, Canada"
1001698,Aaron Merril Engineering (AME) Consulting Ltd.,,Current - Practising,"Sherwood Park, AB, Canada"
1000549,AB3 Engineering Solutions Ltd,,Current - Practising,"Burnaby, BC, Canada"
1001798,Abacus Mining and Exploration Corp.,,Current - Practising,"Vancouver, BC, Canada"
1004678,Abarent Construction Group Ltd.,Abarent,Current - Practising,"Edmonton, AB, Canada"
1001251,ABB Inc,,Current - Practising,"Saint Laurent, QC, Canada"
1002729,Abby Controls & Electrical Engineering Inc,ACEE Inc,Cancelled – Not Renewed by Registrant,"ABBOTSFORD, BC, Canada"
1003699,ABDELGHANY ELSHABASSY Inc,(YA Engineering) (YA Contracting) (YA Business Services),Current - Practising,"Victoria, BC, Canada"
1001378,ABH Engineering Inc.,,Current - Practising,"Surrey, BC, Canada"
1003426,Able Geotechnical Ltd.,,Current - Practising,"Surrey, BC, Canada"
1004197,Able Municipal Engineering Ltd,Able Municipal Engineerin,Current - Practising,"Surrey, BC, Canada"
1004212,Abrahamson & Associates Consultants Ltd.,,Current - Practising,"Surrey, BC, Canada"
1000813,ABRAM Consulting Services Ltd.,,Current - Practising,"Weyburn, SK, Canada"
1002052,Absolute Building Science Strata Engineering Inc.,Strata Engineering,Current - Practising,"Burnaby, BC, Canada"
1001873,Absolute Space Engineering Inc,,Cancelled – Permit to Practice Requirements Not Met,"Vancouver, BC, Canada"
1004454,Abydoz Environmental Ltd.,,Current - Practising,"Portugal Gove - St. Philips, NL, Canada"
1001891,Abyta Consulting Inc.,Abyta Consulting Inc.,Current - Practising,"New Westminster, BC, Canada"
1004228,AC DESIGN SOLUTIONS INC,,Current - Practising,"Rural Rockyview County, AB, Canada"
1002550,AC Eagle Engineering Services Ltd.,,Current - Practising,"Kamloops, BC, Canada"
1003238,AC Still Management Inc.,AC Still Management Inc.,Current - Practising,"Maple Ridge, BC, Canada"
1003903,Acacia Engineering Ltd.,,Current - Practising,"Calgary, AB, Canada"
1000174,Access Engineering Consultants Ltd.,,Current - Practising,"Prince George, BC, Canada"
1001722,Acciona Agua Canada Inc.,,Cancelled – Not Renewed by Registrant,"Vancouver, BC, Canada"
1001519,ACCIONA ENGINEERING NORTH AMERICA INC,ACCIONA ENGINEERING,Current - Practising,"VANCOUVER, BC, Canada"
1002215,Accord Engineering Incorporated,,Current - Practising,"Burnaby, BC, Canada"
1003913,ACCUBEAVER CONSULTING LTD.,,Current - Practising,"Calgary, AB, Canada"
1000863,Accuplan Services Ltd,Accuplan Engineering Services,Current - Practising,"Coquitlam, BC, Canada"
1000803,Accurate Materials Testing Ltd.,Accurate Materials Testing Ltd.,Current - Practising,
1001063,ACE Engineering Ltd,,Current - Practising,"Delta, BC, Canada"
1001298,Acero Engineering Inc.,Acero Engineering Inc.,Current - Practising,"Calgary, AB, Canada"
1001704,Acqua Engineering Inc.,,Current - Practising,"Vancouver, BC, Canada"
1004222,Acrow Limited,,Current - Practising,"Toronto, ON, Canada"
1000530,ACS Engineering Inc.,,Current - Practising,"Surrey, BC, Canada"
1001575,Action Engineering Inc.,,Current - Practising,"Canmore, AB, Canada"
1001595,Active Earth Engineering Ltd.,,Current - Practising,"Abbotsford, BC, Canada"
1001858,Active Eng Global Solutions,Activeng,Current - Practising,"Calgary, AB, Canada"
1003841,Actuonix Motion Devices Inc.,,Cancelled – Not Renewed by Registrant,"Saanichton, BC, Canada"
1003906,Acuity Engineering & Consulting Services Ltd.,Acuity Engineering & Consulting Services Ltd.,Current - Practising,"Edmonton, AB, Canada"
1001973,Acuren Group Inc.,,Current - Practising,"Richmond, BC, Canada"
1003104,Acury Consulting Inc.,,Current - Practising,"Richmond, BC, Canada"
1004069,A-D Engineering Group Ltd.,,Current - Practising,"Newmarket, ON, Canada"
1000657,ADA Engineering Inc.,,Current - Practising,"Burnaby, BC, Canada"
1004735,Adam Greenwood,,Current - Practising,"Whitehorse, YT, Canada"
1002464,ADAM Integrated Industries Inc,,Current - Practising,"Salmon Arm, BC, Canada"
1004244,Addoz Engineering Inc.,,Current - Practising,"Calgary, AB, Canada"
1000273,ADEPT Engineering Ltd.,ADEPT Engineering Ltd.,Current - Practising,"West Vancouver, BC, Canada"
1000927,ADIT Engineering Inc.,ADIT Engineering Inc.,Current - Practising,"Calgary, AB, Canada"
1001655,Adrian Colombo,,Current - Practising,"Delta, BC, Canada"
1000910,"Adrian G. Chantler, P.Eng.",,Current - Practising,"Vancouver, BC, Canada"
1002570,Advance Environmental Ltd.,,Current - Practising,"Vancouver, BC, Canada"
1003228,Advance8 Precious Metals Ltd.,,Current - Practising,"Belcarra, BC, Canada"
1000882,Advanced Cyclotron Systems Inc.,,Current - Practising,"Richmond, BC, Canada"
1001638,Advanced Electrical Services Ltd.,,Current - Practising,"Calgary, AB, Canada"
1003174,Advanced Flow Systems,,Current - Practising,"Chilliwack, BC, Canada"
1001195,Advanced Material Handling Ltd.,AMH,Cancelled – Not Renewed by Registrant,"Abbotsford, BC, Canada"
1003173,"Advanced Structural Technologies, Inc.",,Current - Practising,"Edina, MN, United States"
1002210,Advanco Electric Ltd.,,Current - Practising,"Burnaby, BC, Canada"
1000982,Advantage Geoservices Limited,,Current - Practising,"Chilliwack, BC, Canada"
1000692,Advantage Management Solutions Inc.,,Current - Practising,"vancouver, BC, Canada"
1003177,Advantec Manufacturing Canada Inc,,Current - Practising,"Chilliwack, BC, Canada"
1000624,AE Concrete Products Inc,,Current - Practising,"Surrey, BC, Canada"
1001307,AECOM Canada Ltd.,,Current - Practising,"Burnaby, BC, Canada"
1003971,Aecon Engineering Solutions Inc.,Aecon,Current - Practising,"Vancouver, BC, Canada"
1003834,Aedifica inc.,,Current - Practising,"Montreal, QC, Canada"
1003997,Aegis Engineering Inc.,,Cancelled – Not Renewed by Registrant,"Cocord, ON, Canada"
1003598,AEMC Engineering Ltd. (aka Advance Engineering & Management Consultant Ltd),,Cancelled – Not Renewed by Registrant,"Burnaby, BC, Canada"
1001412,AEN Consulting Inc.,,Current - Practising,"Toronto, ON, Canada"
1001127,Aerco Industries Ltd,,Current - Practising,"Port Coquitlam, BC, Canada"
1004829,Aercoustics Engineering Limited,,Current - Practising,"Mississauga, ON, Canada"
1001990,Aeromation Design and Repair Inc.,Aeromation Inc.,Current - Practising,"Vancouver, BC, Canada"
1002082,AeroStrategies Limited,,Current - Practising,"Ladner, BC, Canada"
1001766,Aerotek ULC dba Actalent Services,"Actalent Services
EASi (prior to 2021 July 12)",Current - Practising,"New Westminster, BC, Canada"
1000135,AES Engineering Ltd.,,Current - Practising,"Victoria, BC, Canada"
1004186,AETHER ENGINEERING INC.,,Current - Practising,"Vancouver, BC, Canada"
1004599,AF Consulting Ltd.,,Current - Practising,"West Kelowna, BC, Canada"
1001849,AFAB Consulting Ltd.,,Current - Practising,"Vancouver, BC, Canada"
1003789,AFCG Construction Inc,,Cancelled – Not Renewed by Registrant,"Calgary, AB, Canada"
1002074,Affinity Pacific Passive Fire Protection Consultants,,Current - Practising,"Langley, BC, Canada"
1005122,AFRY Canada Inc.,,Current - Practising,"Montreal, QC, Canada"
1004219,AG Engineering (Thunder Bay) Inc.,,Cancelled – Not Renewed by Registrant,"Thunder Bay, ON, Canada"
1003601,Ag Growth International Inc.,AGI,Current - Practising,"Winnipeg, MB, Canada"
1004695,AGATETEC ENGINEERING CONSULTANT INC,,Current - Practising,"Calgary, AB, Canada"
1002108,AGB Systems Engineering Ltd.,,Current - Practising,"Richmond, BC, Canada"
1002527,AGEIAS Engineered Systems Ltd.,,Current - Practising,"Burnaby, BC, Canada"
1002280,AGKZ Consulting Inc.,,Cancelled – Not Renewed by Registrant,"Vancouver, BC, Canada"
1000217,Agnico Eagle Mines Limited,,Current - Practising,"Toronto, ON, Canada"
1003765,AGP Mining Consultants Inc.,,Current - Practising,"Barrie, ON, Canada"
1001105,Agua Consulting Inc.,,Current - Practising,"Kelowna, BC, Canada"
1002810,AH Pearson Consulting LTD,,Condition Prohibiting Practice,"Calgary, AB, Canada"
1002792,AHLT Projects Ltd,,Current - Practising,"Victoria, BC, Canada"
1002860,Ahmad Saeed Mehdipour,Parc Engineering,Cancelled – Not Renewed by Registrant,"Coquitlam South, BC, Canada"
1002905,AIDINZ ENGINEERING & REAL ESTATE CONSULTING LTD.,AIDINZ ENGINEERING,Current - Practising,"Vancouver, BC, Canada"
1004314,AIM Power Solutions,,Current - Practising,"NORTH VANCOUVER, BC, Canada"
1002041,AIMENG Canada INC.,ForeEngineering,Current - Practising,"Nepean, Ottawa, ON, Canada"
1002782,Ainsworth Inc.,"Latham's an Ainsworth Company
(No Longer In Use)",Current - Practising,"Surrey, BC, Canada"
1001697,AIoTech CPC Consulting Inc.,,Cancelled – Not Renewed by Registrant,"Langley, BC, Canada"
1001767,Air Liquide Canada,Air Liquide Canada,Current - Practising,"Montreal, QC, Canada"
1002888,Air Products Canada Ltd/Prodair Canada Ltee,Air Products Canada Ltd,Current - Practising,"Mississauga, ON, Canada"
1001937,Airborne Imaging Inc.,Airborne Imaging,Current - Practising,"Calgary, AB, Canada"
1000540,Airy Point Engineering Services Inc.,,Current - Practising,"Vancouver, BC, Canada"
1004853,AJMorris Geoconsulting Ltd.,,Current - Practising,"Calgary, AB, Canada"
1004094,AJW Engineering Ltd.,,Current - Practising,"Mississauga, ON, Canada"
1003797,AKF Mining Services Inc.,,Current - Practising,"Vancouver, BC, Canada"
1005062,ALA Engineering Inc.,,Current - Practising,"Port Coquitlam, BC, Canada"
1001169,Alan Towers Engineering Inc.,,Current - Practising,"Calgary, AB, Canada"
1001863,Alan Wai Lun Shea,,Cancelled – Not Renewed by Registrant,"Burnaby, BC, Canada"
1001927,ALARA Environmental Health and Safety Ltd.,,Current - Practising,"vancouver, BC, Canada"
1002397,Albarrie GeoComposites limited,,Current - Practising,"barrie, ON, Canada"
1003497,Alberto Bicol Consulting Inc.,,Current - Practising,"Burnaby, BC, Canada"
1004626,Albion Marine Solutions Ltd.,,Current - Practising,"Delta, BC, Canada"
1001185,Alces Technologies Inc.,,Current - Practising,"Vancouver, BC, Canada"
1005106,Aldea Engineering and Consulting Ltd.,,Current - Practising,"Markham, ON, Canada"
1001642,Aldea Engineering Services Ltd.,,Current - Practising,"Markham, ON, Canada"
1001641,Aldea Services Inc.,,Current - Practising,"Frederick, MD, United States"
1000223,ALEGO WEST,,Current - Practising,"North Vancouver, BC, Canada"
1004286,"Alex Apostoli, P.Eng.",,Current - Practising,"Duncan, BC, Canada"
1005033,Alex Turkewitsch P.Eng Ltd.,Greenhouse Engineering,Current - Practising,"Toronto, ON, Canada"
1004327,Alexandria Engineering Inc.,,Current - Practising,"Esquimalt, BC, Canada"
1001812,Alf Hunter Consulting Limited,,Current - Practising,"Squamish, BC, Canada"
1003966,Alfa-Prime Consulting Inc.,,Cancelled – Not Renewed by Registrant,"Surrey, BC, Canada"
1001935,Alfrey Engineering Ltd.,,Current - Practising,"Edmonton, AB, Canada"
1003988,Algonquin Bridge Limited,Algonquin Bridge Limited,Current - Practising,"Thorndale, ON, Canada"
1001491,Ali Ostadfar / Optinity Systems Ltd,,Current - Practising,"Burnaby, BC, Canada"
1003126,Alianza Minerals Ltd,,Current - Practising,"Vancouver, BC, Canada"
1000340,Align Engineering Ltd.,,Current - Practising,"Kelowna, BC, Canada"
1000424,Alius Mine Consulting,,Cancelled – Permit to Practice Requirements Not Met,"Québec, QC, Canada"
1002072,All Lift Inspections Ltd,,Current - Practising,"North Vancouver, BC, Canada"
1002479,Allardyce Bower Consulting Inc.,,Current - Practising,"Calgary, AB, Canada"
1001341,ALLELEMENTS ENT LTD.,,Cancelled – Not Renewed by Registrant,"Coquitlam, BC, Canada"
1002232,Allen Wasnea Engineering Ltd.,,Cancelled – Not Renewed by Registrant,"Edmonton, AB, Canada"
1004191,Allester Engineering Interior Ltd,,Current - Practising,"Vernon, BC, Canada"
1001451,Allester Engineering Ltd.,,Current - Practising,"Vancouver, BC, Canada"
1003325,Allester Engineering Sunshine Coast Ltd,,Current - Practising,"Sechelt, BC, Canada"
1003326,Allester Engineering Vancouver Island Ltd,,Current - Practising,"Parksville, BC, Canada"
1003331,Allied Blower & Sheet Metal Ltd.,Allied Blower & Sheet Metal Ltd,Current - Practising,"Surrey, BC, Canada"
1003025,Allied Shipbuilders Ltd.,"Allied Shipbuilders Ltd.
Coast Engineering Works
Western Machine Works",Current - Practising,"North Vancouver, BC, Canada"
1002270,Allium Hydrotech Ltd,,Cancelled – Not Renewed by Registrant,"North Vancouver, BC, Canada"
1002935,Allnorth Consultants Limited,Allnorth,Current - Practising,"Vancouver, BC, Canada"
1002273,All-Span Engineering&Construction Ltd,,Current - Practising,"Delta, BC, Canada"
1002824,"Allstructure Engineering, LLC",Allstructure Engineering,Current - Practising,"Portland, OR, United States"
1001681,Allteck Limited Partnership,,Cancelled – Not Renewed by Registrant,"Burnaby, BC, Canada"
1000238,Alma Industrial Projects Inc.,,Current - Practising,"Burnaby, BC, Canada"
1001759,Almita Piling Inc.,,Current - Practising,"Edmonton, AB, Canada"
1000818,Almor Testing Services Ltd.,,Current - Practising,"Calgary, AB, Canada"
1000665,ALPA ELECTRICAL ENGINEERING INC.,,Current - Non-Practising,"West Vancouver, BC, Canada"
1001294,Alpha Adroit Engineering Ltd,Alpha Adroit,Current - Practising,"Edmonton, AB, Canada"
1002363,Alpha Technologies Ltd,EnerSys,Current - Practising,"Burnaby, BC, Canada"
1003108,Alphatec Energy Inc.,,Current - Practising,"North Vancouver, BC, Canada"
1000176,Alpine Civil Engineering Consultants Ltd.,"Alpine Consultants Ltd.
Alpine Engineering Ltd.",Current - Practising,"Kelowna, BC, Canada"
1000351,Alpine Systems Corporation,,Current - Practising,"Markham, ON, Canada"
1005186,Alpine West System Engineering Ltd,,Current - Practising,"North Vancouver, BC, Canada"
1000952,ALS Canada Ltd,"ALS Metallurgy Kamloops
ALS Canada Ltd",Current - Practising,"Kamloops, BC, Canada"
1004685,ALS GOLDSPOT DISCOVERIES LTD. / DECOUVERTES ALS GOLDSPOT LTEE,ALS GOLDSPOT DISCOVERIES LTD.,Current - Practising,"North Vancouver, BC, Canada"
1001880,"Alta Planning + Design Canada, Inc.",,Current - Practising,"Ottawa, ON, Canada"
1003622,Alta Tech Environmental Services Inc.,,Current - Practising,"Jasper, AB, Canada"
1003349,Altagas ltd.,,Current - Practising,"Calgary, AB, Canada"
1001837,Altec Inspection Ltd.,,Current - Practising,"Charlie Lake, BC, Canada"
1002516,Al-Terra Engineering Ltd.,,Current - Practising,"Edmonton, AB, Canada"
1004139,Altex Industries Inc.,,Current - Practising,"Edmonton, AB, Canada"
1000432,Altin Engineering LTD,,Current - Practising,"North Vancouver, BC, Canada"
1002967,Altum Engineering Ltd.,Altum Engineering Ltd.,Current - Practising,"Courtenay, BC, Canada"
1001724,Aluma Safway INC,,Current - Practising,"Bolton, ON, Canada"
1002314,Alvaro Ernesto Ramirez,Alvaro Ernesto Ramirez,Current - Practising,"Coquitlam, BC, Canada"
1003651,Alverstone Structural Engineering Ltd.,Alverstone Structural Engineering,Current - Practising,"Williams Lake, BC, Canada"
1000413,Always On UPS Systems Canada Inc,Always On UPS Systems Canada Inc,Current - Practising,"Kelowna, BC, Canada"
1000815,AM Power Systems Inc.,AM Power Systems,Current - Practising,"Surrey, BC, Canada"
1002308,Amain Engineering Ltd.,,Cancelled – Not Renewed by Registrant,"Minden, ON, Canada"
1002361,Amanda Tuck,,Current - Practising,"Victoria, BC, Canada"
1000532,Ambient Dynamics Ltd.,,Cancelled – Not Renewed by Registrant,"Port Coquitlam, BC, Canada"
1002350,AMC Mining Consultants (Canada) Ltd.,,Current - Practising,"Vancouver, BC, Canada"
1003617,Ameresco Canada Inc.,,Current - Practising,"Vancouver, BC, Canada"
1004281,Amped Consulting Ltd.,Amped Consulting Ltd.,Current - Practising,"Calgary, AB, Canada"
1002556,Ampjack Industries Ltd,,Current - Practising,"Winnipeg, MB, Canada"
1004128,AMPS Services Inc.,,Condition Prohibiting Practice,"Winnipeg, MB, Canada"
1001999,AMTG Consulting Ltd.,,Current - Practising,"Richmond BC, BC, Canada"
1003477,Amvantage Consulting Inc.,Amvantage,Current - Practising,"Vancouver, BC, Canada"
1003867,Anaconda Systems Limited,,Current - Practising,"Vancouver, BC, Canada"
1002076,Analytic Systems Ware (1993) Ltd.,Analytic Systems,Current - Practising,"Delta, BC, Canada"
1005002,AnalytiXal Designs Ltd,,Current - Practising,"Estey's Bridge, NB, Canada"
1003828,Anchor Engineering & Consulting Ltd.,,Current - Practising,"St Albert, AB, Canada"
1002413,"Anchor QEA, LLC",,Current - Practising,"Seattle, WA, United States"
1003234,And Area Engineering Corp.,Burnaby And Area Engineering,Current - Practising,"Burnaby, BC, Canada"
1001764,Andion North America Ltd,Andion Global Inc,Current - Practising,"Vancouver, BC, Canada"
1002951,ANDRE GEOTECH,ANDRE GEOTECH,Current - Practising,"LAKE COUNTRY, BC, Canada"
1002447,Andrew G. French,,Current - Practising,"Richmond, BC, Canada"
1003347,"Andrew Smith, P.Eng.",,Current - Practising,"Edmonton, AB, Canada"
1002062,Andrew Vizer,,Current - Practising,"Vancouver, BC, Canada"
1003434,Andritz Hydro Canada Inc.,,Current - Practising,"POINT CLAIRE, QC, Canada"
1001047,Andritz Ltd.,,Current - Practising,"Richmond, BC, Canada"
1005086,ANG Consultants Inc.,,Current - Practising,"Calgary, AB, Canada"
